drugbank_id	atc
DB04761	M02AA26
DB04762	M02AA26
DB04763	M02AA26
DB04764	M02AA26
DB04765	M02AA26
DB04767	M02AA26
DB04768	M02AA26
DB04769	M02AA26
DB04770	M02AA26
DB04771	M02AA26
DB04772	M02AA26
DB04773	M02AA26
DB04774	M02AA26
DB04775	M02AA26
DB04776	M02AA26
DB04777	M02AA26
DB04778	M02AA26
DB04779	M02AA26
DB04780	M02AA26
DB04781	M02AA26
DB04782	M02AA26
DB04783	M02AA26
DB04784	M02AA26
DB04785	M02AA26
DB04786	P01CX02
DB04787	M02AA26
DB04788	M02AA26
DB04789	M02AA26
DB04790	M02AA26
DB04791	M02AA26
DB04792	M02AA26
DB04793	M02AA26
DB04794	D01AC10
DB04794	D01AC60
DB04795	D01AC60
DB04796	D01AC60
DB04797	D01AC60
DB04798	D01AC60
DB04799	D01AC60
DB04800	D01AC60
DB04801	D01AC60
DB04802	D01AC60
DB04803	D01AC60
DB04804	D01AC60
DB04805	D01AC60
DB04806	D01AC60
DB04807	D01AC60
DB04808	D01AC60
DB04809	D01AC60
DB04810	D01AC60
DB04811	D01AC60
DB04812	M01AE06
DB04813	D10AB01
DB04813	P02BX01
DB04814	P02BX01
DB04815	G01AC02
DB04815	S02AA05
DB04815	D09AA10
DB04815	P01AA02
DB04815	P01AA52
DB04815	D08AH30
DB04816	A06AB53
DB04816	A06AB03
DB04816	A06AG03
DB04817	N02BB72
DB04817	N02BB02
DB04817	N02BB52
DB04818	N06AF05
DB04819	R06AC05
DB04820	N06AF02
DB04821	N06AX04
DB04822	R05DB09
DB04823	A06AB01
DB04824	A06AB04
DB04825	C01DX52
DB04825	C01DX02
DB04826	R06AX03
DB04826	R06AX53
DB04826	D04AA03
DB04827	D04AA03
DB04828	M01AB04
DB04829	D04AA03
DB04830	A10BA03
DB04831	C03CC02
DB04832	N06AB02
DB04833	N05CX02
DB04833	N05CM01
DB04834	N05CM01
DB04835	J05AX09
DB04836	N06AA19
DB04837	R05DB10
DB04838	C04AX01
DB04839	G03HB01
DB04839	G03HA01
DB04840	C02CC04
DB04841	N07CA03
DB04842	N05AG01
DB04843	A03AB12
DB04844	N07XX06
DB04845	L01DC04
DB04846	C07AB08
DB04847	B03XA05
DB04848	G03HA01
DB04849	L01EK02
DB04850	G03HA01
DB04851	G03HA01
DB04852	G03HA01
DB04853	G03HA01
DB04854	M04AA03
DB04855	C01BD07
DB04856	G03HA01
DB04857	G03HA01
DB04858	G03HA01
DB04859	G03HA01
DB04860	G03HA01
DB04861	C07FB12
DB04861	C09DX05
DB04861	C07BB12
DB04861	C07AB12
DB04862	C07AB12
DB04863	C07AB12
DB04864	C07AB12
DB04865	L01XX40
DB04866	C07AB12
DB04867	C07AB12
DB04868	L01EA03
DB04869	C07AB12
DB04870	C07AB12
DB04871	A08AA11
DB04872	C07AB12
DB04873	C07AB12
DB04874	C07AB12
DB04875	C07AB12
DB04876	A10BH02
DB04876	A10BD08
DB04877	A10BD08
DB04878	A10BF03
DB04879	A10BD08
DB04880	C01CE03
DB04881	A10BD08
DB04882	A10BD08
DB04883	A10BD08
DB04884	G04BX14
DB04885	A03AE03
DB04886	A10BD08
DB04887	A10BD08
DB04888	A10BD08
DB04889	A10BD08
DB04890	A10BD08
DB04891	A10BD08
DB04892	A10BD08
DB04893	A10BD08
DB04894	H01CB04
DB04895	S01LA03
DB04896	N06AX17
DB04897	A10BD08
DB04898	B01AE05
DB04899	C01DX19
DB04900	A10BD08
DB04901	A10BD08
DB04903	A10BD08
DB04904	A10BD08
DB04905	A10BD08
DB04907	L01XX37
DB04908	G02CX02
DB04909	A10BD08
DB04910	A10BD08
DB04911	J01XA05
DB04912	A10BD08
DB04914	A10BD08
DB04915	A10BD08
DB04917	A10BD08
DB04918	A10BD08
DB04919	A10BD08
DB04920	C08CA16
DB04921	A10BD08
DB04923	A10BD08
DB04924	A03FA07
DB04925	A10BD08
DB04926	A10BD08
DB04928	A10BD08
DB04929	A10BD08
DB04930	P03AC54
DB04930	P03AC04
DB04931	D02BB02
DB04932	B01AX01
DB04933	P03AC04
DB04934	P03AC04
DB04936	P03AC04
DB04938	G03XC05
DB04941	A07XA06
DB04942	P03AC04
DB04943	P03AC04
DB04944	C01EB13
DB04945	P03AC04
DB04946	N05AX14
DB04947	P03AC04
DB04948	N07BC04
DB04949	P03AC04
DB04950	P03AC04
DB04951	L04AX05
DB04952	P03AC04
DB04953	N03AX21
DB04954	P03AC04
DB04955	P03AC04
DB04956	L04AB03
DB04957	P03AC04
DB04958	P03AC04
DB04959	P03AC04
DB04960	P03AC04
DB04961	P03AC04
DB04962	P03AC04
DB04963	P03AC04
DB04964	P03AC04
DB04967	P03AC04
DB04968	P03AC04
DB04969	P03AC04
DB04970	P03AC04
DB04971	P03AC04
DB04972	P03AC04
DB04973	P03AC04
DB04974	P03AC04
DB04975	P03AC04
DB04976	P03AC04
DB04977	L01XX57
DB04978	P03AC04
DB04979	P03AC04
DB04980	P03AC04
DB04981	P03AC04
DB04982	P03AC04
DB04983	P03AC04
DB04985	P03AC04
DB04986	P03AC04
DB04987	P03AC04
DB04988	P03AC04
DB04989	P03AC04
DB04991	P03AC04
DB04992	P03AC04
DB04995	P03AC04
DB04996	L01XA04
DB04997	P03AC04
DB04998	P03AC04
DB04999	P03AC04
DB05000	P03AC04
DB05001	P03AC04
DB05003	P03AC04
DB05004	P03AC04
DB05006	P03AC04
DB05009	P03AC04
DB05010	P03AC04
DB05011	P03AC04
DB05012	P03AC04
DB05013	D06BX02
DB05014	P03AC04
DB05015	L01XH04
DB05016	M09AX03
DB05017	P03AC04
DB05018	A16AX14
DB05019	P03AC04
DB05020	P03AC04
DB05021	P03AC04
DB05022	P03AC04
DB05023	P03AC04
DB05024	P03AC04
DB05025	N07XX17
DB05027	P03AC04
DB05029	P03AC04
DB05032	P03AC04
DB05033	P03AC04
DB05034	P03AC04
DB05035	P03AC04
DB05036	P03AC04
DB05038	P03AC04
DB05039	R03AC18
DB05039	R03AL04
DB05039	R03AL12
DB05039	R03AK14
DB05040	R03AK14
DB05042	R03AK14
DB05043	R03AK14
DB05044	R03AK14
DB05045	R03AK14
DB05046	R03AK14
DB05047	R03AK14
DB05048	R03AK14
DB05049	R03AK14
DB05050	R03AK14
DB05051	R03AK14
DB05052	R03AK14
DB05053	R03AK14
DB05054	R03AK14
DB05055	R03AK14
DB05056	R03AK14
DB05057	R05CB15
DB05059	R03AK14
DB05060	R03AK14
DB05061	R03AK14
DB05063	R03AK14
DB05064	R03AK14
DB05068	R03AK14
DB05069	R03AK14
DB05070	R03AK14
DB05071	R03AK14
DB05072	R03AK14
DB05075	R03AK14
DB05076	R03AK14
DB05077	R03AK14
DB05078	R03AK14
DB05079	R03AK14
DB05080	R03AK14
DB05081	R03AK14
DB05082	R03AK14
DB05084	H05AA04
DB05085	R03AK14
DB05087	N03AX27
DB05088	R03AK14
DB05089	R03AK14
DB05090	R03AK14
DB05091	R03AK14
DB05092	R03AK14
DB05093	R03AK14
DB05095	R03AK14
DB05096	R03AK14
DB05097	R03AK14
DB05098	R03AK14
DB05099	B01AD09
DB05100	R03AK14
DB05101	R03AK14
DB05102	R03AK14
DB05103	R03AK14
DB05104	R03AK14
DB05105	J05AX06
DB05106	R03AK14
DB05107	R03AK14
DB05108	R03AK14
DB05109	L01CX01
DB05110	R03AK14
DB05111	R03AK14
DB05112	R03AK14
DB05113	R03AK14
DB05114	R03AK14
DB05115	R03AK14
DB05116	R03AK14
DB05117	R03AK14
DB05118	R03AK14
DB05119	R03AK14
DB05120	R03AK14
DB05121	R03AK14
DB05122	R03AK14
DB05123	R03AK14
DB05124	R03AK14
DB05125	R03AK14
DB05126	R03AK14
DB05127	R03AK14
DB05128	R03AK14
DB05129	R03AK14
DB05130	R03AK14
DB05131	R03AK14
DB05132	R03AK14
DB05133	R03AK14
DB05134	R03AK14
DB05135	R03AK14
DB05136	R03AK14
DB05137	R03AK14
DB05138	R03AK14
DB05139	R03AK14
DB05140	R03AK14
DB05141	R03AK14
DB05142	R03AK14
DB05143	R03AK14
DB05144	R03AK14
DB05145	R03AK14
DB05146	R03AK14
DB05147	R03AK14
DB05148	R03AK14
DB05149	R03AK14
DB05150	R03AK14
DB05151	R03AK14
DB05152	R03AK14
DB05154	J04AK08
DB05155	R03AK14
DB05156	R03AK14
DB05157	R03AK14
DB05158	R03AK14
DB05159	R03AK14
DB05160	R03AK14
DB05161	R03AK14
DB05163	R03AK14
DB05164	R03AK14
DB05165	R03AK14
DB05166	R03AK14
DB05167	R03AK14
DB05168	L01CA06
DB05169	R03AK14
DB05170	R03AK14
DB05171	R03AK14
DB05172	R03AK14
DB05173	R03AK14
DB05174	R03AK14
DB05177	R03AK14
DB05178	R03AK14
DB05179	R03AK14
DB05180	R03AK14
DB05181	R03AK14
DB05182	R03AK14
DB05183	R03AK14
DB05184	R03AK14
DB05185	R03AK14
DB05186	R03AK14
DB05187	R03AK14
DB05188	R03AK14
DB05189	R03AK14
DB05190	R03AK14
DB05191	R03AK14
DB05192	R03AK14
DB05194	R03AK14
DB05195	R03AK14
DB05196	R03AK14
DB05197	R03AK14
DB05198	R03AK14
DB05199	R03AK14
DB05200	R03AK14
DB05201	R03AK14
DB05202	R03AK14
DB05203	R03AK14
DB05204	R03AK14
DB05205	R03AK14
DB05207	R03AK14
DB05209	R03AK14
DB05210	R03AK14
DB05211	R03AK14
DB05212	R03AK14
DB05214	R03AK14
DB05217	R03AK14
DB05218	R03AK14
DB05219	D11AH06
DB05220	R03AK14
DB05222	R03AK14
DB05223	R03AK14
DB05224	R03AK14
DB05225	R03AK14
DB05226	R03AK14
DB05227	R03AK14
DB05228	R03AK14
DB05229	B01AC19
DB05230	R03AK14
DB05232	R03AK14
DB05233	R03AK14
DB05234	R03AK14
DB05235	R03AK14
DB05236	R03AK14
DB05237	R03AK14
DB05239	L01EE02
DB05241	R03AK14
DB05242	R03AK14
DB05243	R03AK14
DB05244	R03AK14
DB05245	D06BA01
DB05245	G01AE10
DB05245	D06BA51
DB05246	N03AD03
DB05249	D06BA51
DB05252	D06BA51
DB05253	D06BA51
DB05254	B01AD05
DB05254	B06AA02
DB05255	B06AA02
DB05257	B06AA02
DB05258	B06AA02
DB05259	L03AX13
DB05260	B06AA02
DB05262	B06AA02
DB05263	B06AA02
DB05264	B06AA02
DB05265	B06AA02
DB05266	R03DC04
DB05268	B06AA02
DB05271	N04BC09
DB05273	V10BX02
DB05276	J06BB04
DB05282	B06AA02
DB05284	B06AA02
DB05285	B06AA02
DB05288	B06AA02
DB05289	B06AA02
DB05290	B06AA02
DB05292	B06AA02
DB05293	B06AA02
DB05294	L01EX04
DB05295	B06AA02
DB05296	B06AA02
DB05297	B06AA02
DB05298	B06AA02
DB05299	B06AA02
DB05300	B06AA02
DB05301	B06AA02
DB05303	B06AA02
DB05304	B06AA02
DB05305	B06AA02
DB05306	B06AA02
DB05308	B06AA02
DB05309	B06AA02
DB05310	B06AA02
DB05311	B06AC03
DB05312	B06AA02
DB05313	B06AA02
DB05315	B06AA02
DB05316	N05AX17
DB05317	B06AA02
DB05319	L01FX16
DB05320	B06AA02
DB05321	B06AA02
DB05322	B06AA02
DB05325	B06AA02
DB05326	B06AA02
DB05327	B06AA02
DB05328	B06AA02
DB05329	B06AA02
DB05330	B06AA02
DB05332	B02BX04
DB05333	B06AA02
DB05336	J06BC04
DB05337	B06AA02
DB05339	B06AA02
DB05340	B06AA02
DB05343	B06AA02
DB05344	B06AA02
DB05345	B06AA02
DB05346	B06AA02
DB05351	A02BC06
DB05352	B06AA02
DB05353	B06AA02
DB05361	B06AA02
DB05362	B06AA02
DB05363	B06AA02
DB05364	B06AA02
DB05367	B06AA02
DB05368	B06AA02
DB05369	B06AA02
DB05371	B06AA02
DB05374	B06AA02
DB05377	B06AA02
DB05380	B06AA02
DB05381	L03AX14
DB05381	V04CG03
DB05382	D08AG03
DB05383	V04CG03
DB05384	V04CG03
DB05385	V04CG03
DB05386	V04CG03
DB05387	V04CG03
DB05389	V04CG03
DB05390	V04CG03
DB05391	V04CG03
DB05393	V04CG03
DB05394	V04CD04
DB05395	V04CG03
DB05396	L03AB12
DB05398	V04CG03
DB05399	V04CG03
DB05400	V04CG03
DB05403	V04CG03
DB05404	V04CG03
DB05405	V04CG03
DB05406	V04CG03
DB05407	V04CG03
DB05408	V04CG03
DB05409	V04CG03
DB05410	V04CG03
DB05411	V04CG03
DB05412	V04CG03
DB05413	V04CG03
DB05414	V04CG03
DB05415	V04CG03
DB05416	V04CG03
DB05417	V04CG03
DB05418	V04CG03
DB05419	V04CG03
DB05420	V04CG03
DB05421	V04CG03
DB05422	V04CG03
DB05423	V04CG03
DB05424	V04CG03
DB05426	V04CG03
DB05427	V04CG03
DB05428	V04CG03
DB05429	V04CG03
DB05430	V04CG03
DB05431	V04CG03
DB05432	V04CG03
DB05433	V04CG03
DB05434	V04CG03
DB05437	V04CG03
DB05438	V04CG03
DB05439	V04CG03
DB05440	V04CG03
DB05441	V04CG03
DB05442	V04CG03
DB05443	V04CG03
DB05444	V04CG03
DB05445	V04CG03
DB05446	V04CG03
DB05447	V04CG03
DB05448	V04CG03
DB05449	V04CG03
DB05450	V04CG03
DB05451	V04CG03
DB05452	V04CG03
DB05454	V04CG03
DB05455	V04CG03
DB05456	V04CG03
DB05457	V04CG03
DB05458	V04CG03
DB05459	L04AC09
DB05460	V04CG03
DB05461	V04CG03
DB05462	V04CG03
DB05463	V04CG03
DB05464	V04CG03
DB05465	V04CG03
DB05466	V04CG03
DB05467	M09AX11
DB05468	V04CG03
DB05469	V04CG03
DB05470	V04CG03
DB05471	V04CG03
DB05472	V04CG03
DB05473	V04CG03
DB05474	V04CG03
DB05475	V04CG03
DB05476	V04CG03
DB05477	V04CG03
DB05478	V04CG03
DB05479	V04CG03
DB05480	V04CG03
DB05481	V04CG03
DB05482	V04CG03
DB05483	V04CG03
DB05484	V04CG03
DB05485	V04CG03
DB05487	V04CG03
DB05488	V04CG03
DB05489	V04CG03
DB05490	V04CG03
DB05491	V04CG03
DB05492	V04CG03
DB05493	V04CG03
DB05494	V04CG03
DB05495	V04CG03
DB05496	V04CG03
DB05498	V04CG03
DB05499	V04CG03
DB05500	V04CG03
DB05501	V04CG03
DB05502	V04CG03
DB05505	V04CG03
DB05506	V04CG03
DB05507	V04CG03
DB05509	V04CG03
DB05511	V04CG03
DB05512	V04CG03
DB05513	V04CG03
DB05514	V04CG03
DB05516	V04CG03
DB05518	V04CG03
DB05519	V04CG03
DB05520	V04CG03
DB05521	J05AP02
DB05524	V04CG03
DB05525	V04CG03
DB05528	C10AX11
DB05530	V04CG03
DB05531	V04CG03
DB05532	V04CG03
DB05533	V04CG03
DB05540	V04CG03
DB05541	N03AX23
DB05542	V04CG03
DB05545	V04CG03
DB05546	V04CG03
DB05549	V04CG03
DB05550	V04CG03
DB05552	V04CG03
DB05553	V04CG03
DB05555	V04CG03
DB05559	V04CG03
DB05560	V04CG03
DB05562	V04CG03
DB05565	V04CG03
DB05575	V04CG03
DB05578	L01FG02
DB05580	V04CG03
DB05584	V04CG03
DB05585	V04CG03
DB05586	V04CG03
DB05590	V04CG03
DB05592	V04CG03
DB05594	V04CG03
DB05595	V04CG03
DB05596	V04CG03
DB05599	V04CG03
DB05606	V04CG03
DB05607	V04CG03
DB05608	V04CG03
DB05611	V04CG03
DB05616	V04CG03
DB05620	V04CG03
DB05624	V04CG03
DB05625	V04CG03
DB05626	V04CG03
DB05630	P01CB02
DB05631	V04CG03
DB05633	V04CG03
DB05638	V04CG03
DB05642	V04CG03
DB05643	V04CG03
DB05644	V04CG03
DB05645	V04CG03
DB05649	V04CG03
DB05650	V04CG03
DB05652	V04CG03
DB05653	V04CG03
DB05656	V04CG03
DB05659	V04CG03
DB05660	V04CG03
DB05662	V04CG03
DB05667	V04CG03
DB05668	V04CG03
DB05670	V04CG03
DB05671	V04CG03
DB05675	V04CG03
DB05676	L04AA32
DB05678	V04CG03
DB05679	L04AC05
DB05680	V04CG03
DB05683	V04CG03
DB05685	V04CG03
DB05686	V04CG03
DB05687	V04CG03
DB05688	V04CG03
DB05695	V04CG03
DB05697	V04CG03
DB05698	V04CG03
DB05705	V04CG03
DB05706	V04CG03
DB05708	V04CG03
DB05710	V04CG03
DB05712	V04CG03
DB05713	V04CG03
DB05714	V04CG03
DB05718	V04CG03
DB05719	V04CG03
DB05721	V04CG03
DB05722	V04CG03
DB05723	V04CG03
DB05724	V04CG03
DB05730	V04CG03
DB05732	V04CG03
DB05735	V04CG03
DB05736	V04CG03
DB05737	V04CG03
DB05738	V04CG03
DB05739	V04CG03
DB05740	V04CG03
DB05741	V04CG03
DB05742	V04CG03
DB05744	V04CG03
DB05746	V04CG03
DB05747	V04CG03
DB05749	V04CG03
DB05750	V04CG03
DB05751	V04CG03
DB05752	V04CG03
DB05753	V04CG03
DB05754	V04CG03
DB05755	V04CG03
DB05756	V04CG03
DB05757	V04CG03
DB05758	V04CG03
DB05765	V04CG03
DB05766	V04CG03
DB05767	V04CG03
DB05768	V04CG03
DB05769	V04CG03
DB05771	V04CG03
DB05772	V04CG03
DB05773	L01FD03
DB05775	V04CG03
DB05776	V04CG03
DB05777	V04CG03
DB05778	V04CG03
DB05779	V04CG03
DB05780	V04CG03
DB05785	V04CG03
DB05786	V04CG03
DB05787	V04CG03
DB05789	V04CG03
DB05790	V04CG03
DB05791	V08CX01
DB05792	V04CG03
DB05793	V04CG03
DB05794	C01DX21
DB05796	V04CG03
DB05797	V04CG03
DB05798	V04CG03
DB05799	V04CG03
DB05800	V04CG03
DB05801	V04CG03
DB05803	V04CG03
DB05804	V04CG03
DB05805	V04CG03
DB05806	V04CG03
DB05807	V04CG03
DB05808	V04CG03
DB05809	V04CG03
DB05810	V04CG03
DB05811	V04CG03
DB05812	L02BX03
DB05814	V04CG03
DB05815	V04CG03
DB05817	V04CG03
DB05818	V04CG03
DB05819	V04CG03
DB05820	V04CG03
DB05821	V04CG03
DB05824	V04CG03
DB05825	V04CG03
DB05826	V04CG03
DB05827	V04CG03
DB05828	V04CG03
DB05829	H05AA03
DB05830	V04CG03
DB05831	V04CG03
DB05832	V04CG03
DB05834	V04CG03
DB05835	V04CG03
DB05836	V04CG03
DB05837	V04CG03
DB05838	V04CG03
DB05839	V04CG03
DB05840	V04CG03
DB05841	V04CG03
DB05842	V04CG03
DB05843	V04CG03
DB05845	V04CG03
DB05846	V04CG03
DB05848	V04CG03
DB05849	V04CG03
DB05851	V04CG03
DB05852	V04CG03
DB05854	V04CG03
DB05855	V04CG03
DB05856	V04CG03
DB05857	V04CG03
DB05858	V04CG03
DB05859	V04CG03
DB05860	V04CG03
DB05861	V04CG03
DB05863	V04CG03
DB05864	V04CG03
DB05865	V04CG03
DB05866	V04CG03
DB05867	V04CG03
DB05868	V04CG03
DB05869	V04CG03
DB05870	V04CG03
DB05871	V04CG03
DB05873	V04CG03
DB05874	V04CG03
DB05875	V04CG03
DB05879	V04CG03
DB05880	V04CG03
DB05881	V04CG03
DB05882	V04CG03
DB05883	V04CG03
DB05884	V04CG03
DB05885	V04CG03
DB05886	V04CG03
DB05887	V04CG03
DB05888	V04CG03
DB05889	L01FB01
DB05890	V04CG03
DB05892	V04CG03
DB05894	V04CG03
DB05895	V04CG03
DB05896	V04CG03
DB05897	V04CG03
DB05898	V04CG03
DB05899	V04CG03
DB05903	V04CG03
DB05904	V04CG03
DB05905	V04CG03
DB05906	V04CG03
DB05911	V04CG03
DB05912	V04CG03
DB05913	V04CG03
DB05915	V04CG03
DB05916	V04CG03
DB05918	V04CG03
DB05919	V04CG03
DB05920	V04CG03
DB05924	V04CG03
DB05928	V04CG03
DB05929	V04CG03
DB05930	V04CG03
DB05931	V04CG03
DB05932	V04CG03
DB05934	V04CG03
DB05936	V04CG03
DB05938	V04CG03
DB05939	V04CG03
DB05941	V04CG03
DB05942	V04CG03
DB05943	V04CG03
DB05944	V04CG03
DB05945	V04CG03
DB05950	V04CG03
DB05956	V04CG03
DB05959	V04CG03
DB05961	V04CG03
DB05964	V04CG03
DB05966	V04CG03
DB05967	V04CG03
DB05968	V04CG03
DB05969	V04CG03
DB05971	V04CG03
DB05973	V04CG03
DB05974	V04CG03
DB05983	V04CG03
DB05984	V04CG03
DB05990	A05AA04
DB05992	V04CG03
DB05993	V04CG03
DB05996	V04CG03
DB06005	V04CG03
DB06011	V04CG03
DB06013	V04CG03
DB06014	M09AX06
DB06016	N05AX15
DB06021	V04CG03
DB06022	V04CG03
DB06039	V04CG03
DB06040	V04CG03
DB06042	V04CG03
DB06043	L01FX10
DB06045	V04CG03
DB06049	V04CG03
DB06050	V04CG03
DB06058	V04CG03
DB06061	V04CG03
DB06063	V04CG03
DB06064	V04CG03
DB06069	V04CG03
DB06070	V04CG03
DB06071	V04CG03
DB06073	V04CG03
DB06075	V04CG03
DB06077	N05AD10
DB06080	V04CG03
DB06081	B01AX07
DB06082	V04CG03
DB06083	V04CG03
DB06087	V04CG03
DB06089	V04CG03
DB06090	V04CG03
DB06091	V04CG03
DB06093	V04CG03
DB06094	V04CG03
DB06096	V04CG03
DB06097	V04CG03
DB06098	V04CG03
DB06101	V04CG03
DB06103	V04CG03
DB06106	V04CG03
DB06109	V04CG03
DB06111	V04CG03
DB06112	V04CG03
DB06116	V04CG03
DB06117	V04CG03
DB06119	N03AX25
DB06124	V04CG03
DB06127	V04CG03
DB06129	V04CG03
DB06130	V04CG03
DB06133	V04CG03
DB06134	V04CG03
DB06137	D06BX03
DB06138	V04CG03
DB06140	V04CG03
DB06143	V04CG03
DB06144	N05AE03
DB06145	J01RA04
DB06145	J01FA02
DB06147	G01AE10
DB06147	J01EB07
DB06147	D06BA02
DB06148	N06AX03
DB06149	J01XA02
DB06150	J01ED01
DB06150	G01AE10
DB06151	R05CB01
DB06151	S01XA08
DB06151	V03AB23
DB06152	C04AA02
DB06152	G02CA02
DB06153	N02CX01
DB06154	C01DA55
DB06154	C01DA05
DB06155	A08AX01
DB06156	C01DA05
DB06157	C01DA05
DB06159	C01DA05
DB06160	J01MA19
DB06161	C01DA05
DB06162	C01DA05
DB06163	C01DA05
DB06166	C01DA05
DB06168	L04AC08
DB06169	C01DA05
DB06171	C01DA05
DB06174	R05DA07
DB06176	L01XH02
DB06177	C01DA05
DB06178	C01DA05
DB06179	C01DA05
DB06180	C01DA05
DB06181	C01DA05
DB06182	C01DA05
DB06184	C01DA05
DB06185	C01DA05
DB06186	L01FX04
DB06187	C01DA05
DB06188	C01DA05
DB06190	C01DA05
DB06191	C01DA05
DB06192	C01DA05
DB06193	L01DB11
DB06194	C01DA05
DB06195	C01DA05
DB06196	B06AC02
DB06197	C01DA05
DB06198	C01DA05
DB06199	C01DA05
DB06200	C01BD06
DB06201	N03AF03
DB06202	G03XC03
DB06203	A10BD13
DB06203	A10BD09
DB06203	A10BH04
DB06204	N02AX06
DB06205	A10BH04
DB06206	V03AB35
DB06207	G04CA04
DB06209	B01AC22
DB06210	B02BX05
DB06211	J01DH04
DB06212	C03XA01
DB06213	C01EB21
DB06215	A10BH04
DB06216	N05AH05
DB06217	C01BG11
DB06218	N03AX18
DB06219	J01XA04
DB06224	A10BH04
DB06225	A10BH04
DB06226	A10BH04
DB06228	B01AF01
DB06229	A10BH04
DB06230	N07BB05
DB06231	A10BH04
DB06233	L01EG03
DB06234	J05AX10
DB06235	A10BH04
DB06236	A10BH04
DB06237	G04BE10
DB06239	A10BH04
DB06240	A10BH04
DB06241	A10BH04
DB06243	P01CX03
DB06243	D11AX16
DB06244	D03AX15
DB06245	D11AX16
DB06246	D11AX16
DB06247	D11AX16
DB06248	D11AX16
DB06249	D11AX16
DB06250	D11AX16
DB06251	D11AX16
DB06253	D11AX16
DB06255	D11AX16
DB06256	D11AX16
DB06257	D11AX16
DB06258	D11AX16
DB06260	D11AX16
DB06261	V04CX06
DB06262	C01CA27
DB06263	L01DB10
DB06264	M03BX04
DB06264	M02AX06
DB06266	L01XX07
DB06267	G04BE11
DB06268	C02KX03
DB06270	M02AX06
DB06271	B01AB11
DB06272	M02AX06
DB06273	L04AC07
DB06274	A06AH02
DB06276	M02AX06
DB06280	M02AX06
DB06281	M02AX06
DB06282	R06AE09
DB06283	N02BG08
DB06285	H05AA02
DB06287	L01EG01
DB06288	N05AL05
DB06290	G01AE10
DB06290	J05AP05
DB06292	A10BK01
DB06292	A10BD15
DB06292	A10BD21
DB06292	A10BD25
DB06293	A10BD25
DB06294	A10BD25
DB06295	A10BD25
DB06297	A10BD25
DB06299	A10BD25
DB06302	A10BD25
DB06303	A10BD25
DB06304	A10BD25
DB06305	A10BD25
DB06306	A10BD25
DB06307	A10BD25
DB06309	A10BD25
DB06310	J06BD02
DB06311	A10BD25
DB06313	A10BD25
DB06314	A10BD25
DB06317	L01FX08
DB06318	A10BD25
DB06321	A10BD25
DB06322	A10BD25
DB06323	A10BD25
DB06324	A10BD25
DB06325	A10BD25
DB06326	A10BD25
DB06328	A10BD25
DB06329	A10BD25
DB06331	A10BD25
DB06333	A10BD25
DB06334	A10BD25
DB06335	A10BD21
DB06335	A10BD25
DB06335	A10BH03
DB06335	A10BD10
DB06336	A10BD10
DB06342	A10BD10
DB06343	L04AA53
DB06345	A10BD10
DB06346	A10BD10
DB06347	A10BD10
DB06350	A10BD10
DB06354	A10BD10
DB06355	A10BD10
DB06356	A10BD10
DB06358	J01EA03
DB06360	A10BD10
DB06361	A10BD10
DB06362	A10BD10
DB06364	A10BD10
DB06365	A10BD10
DB06366	L01FD02
DB06366	L01XY02
DB06367	L01XY02
DB06368	L01XY02
DB06370	L01XY02
DB06371	L01XY02
DB06372	L04AC04
DB06374	L01XY02
DB06376	L01XY02
DB06379	L01XY02
DB06393	N07XX03
DB06394	L01XY02
DB06395	L01XY02
DB06397	L01XY02
DB06399	L01XY02
DB06400	L01XY02
DB06401	G03XC02
DB06401	G03CC07
DB06402	J01XA03
DB06403	C02KX02
DB06403	C02KX52
DB06404	B06AC01
DB06405	C02KX52
DB06406	C02KX52
DB06408	C02KX52
DB06409	C02KX52
DB06410	H05BX03
DB06412	A14AA05
DB06413	N06BA13
DB06414	J05AG04
DB06415	C02KX52
DB06419	C02KX52
DB06420	C02KX52
DB06421	C02KX52
DB06422	C02KX52
DB06423	C02KX52
DB06429	C02KX52
DB06431	C02KX52
DB06433	C02KX52
DB06434	C02KX52
DB06435	C02KX52
DB06436	C02KX52
DB06437	C02KX52
DB06439	R05CA01
DB06440	C02KX52
DB06441	B01AC25
DB06442	C02KX52
DB06444	C02KX52
DB06445	C02KX52
DB06446	C02KX52
DB06447	C02KX52
DB06448	A16AX20
DB06449	C02KX52
DB06451	C02KX52
DB06453	C02KX52
DB06454	C02KX52
DB06455	C02KX52
DB06457	C02KX52
DB06458	C02KX52
DB06460	C02KX52
DB06461	C02KX52
DB06462	C02KX52
DB06463	C02KX52
DB06464	C02KX52
DB06465	C02KX52
DB06467	C02KX52
DB06468	C02KX52
DB06469	C02KX52
DB06470	N05CX04
DB06470	N05CM02
DB06471	N05CM02
DB06472	N05CM02
DB06474	N05CM02
DB06475	N05CM02
DB06477	N05CM02
DB06478	N05CM02
DB06479	N06BC02
DB06480	A06AX05
DB06481	N05CM02
DB06482	N05CM02
DB06485	N05CM02
DB06486	N05CM02
DB06489	N05CM02
DB06492	N05CM02
DB06493	N05CM02
DB06494	N05CM02
DB06495	N05CM02
DB06496	N05CM02
DB06497	N05CM02
DB06498	N05CM02
DB06499	N05CM02
DB06503	N05CM02
DB06504	N05CM02
DB06506	N05CM02
DB06508	N05CM02
DB06510	N05CM02
DB06511	N05CM02
DB06512	N05CM02
DB06515	N05CM02
DB06517	N05CM02
DB06518	N05CM02
