ensembl_id	uniprotkb_id	gene_names	is_known_drug_tgt	is_disease_associated
ENSP00000361518	Q5JTD7	LRRC73	False	False
ENSP00000361518	Q5JTD7	C6orf154	False	False
ENSP00000361522	Q5JTD0	TJAP1	False	True
ENSP00000361522	Q5JTD0	PILT	False	True
ENSP00000361522	Q5JTD0	TJP4	False	True
ENSP00000361524	Q9NZ63	C9orf78	False	False
ENSP00000361524	Q9NZ63	HCA59	False	False
ENSP00000361540	Q12834	CDC20	False	True
ENSP00000361544	Q9H1M0	NUP62CL	False	True
ENSP00000361544	Q9H1M0	NUP62L	False	True
ENSP00000361547	Q99811	PRRX2	False	True
ENSP00000361547	Q99811	PMX2	False	True
ENSP00000361547	Q99811	PRX2	False	True
ENSP00000361548	P40238	MPL	True	True
ENSP00000361548	P40238	TPOR	True	True
ENSP00000361554	P35590	TIE1	True	True
ENSP00000361554	P35590	TIE	True	True
ENSP00000361556	Q5SZB4	C9orf50	False	False
ENSP00000361557	Q96IZ5	RBM41	False	False
ENSP00000361562	P10619	CTSA	False	True
ENSP00000361562	P10619	PPGB	False	True
ENSP00000361569	Q5T953	IER5L	False	True
ENSP00000361577	Q9H2I8	LRMDA	False	True
ENSP00000361577	Q9H2I8	C10orf11	False	True
ENSP00000361577	Q9H2I8	CDA017	False	True
ENSP00000361580	Q5VV52	ZNF691	False	True
ENSP00000361595	Q96PL5	ERMAP	False	True
ENSP00000361595	Q96PL5	RD	False	True
ENSP00000361595	Q96PL5	SC	False	True
ENSP00000361596	Q9BR09	NEURL2	False	True
ENSP00000361596	Q9BR09	C20orf163	False	True
ENSP00000361597	Q9BR10	SPATA25	False	True
ENSP00000361597	Q9BR10	C20orf165	False	True
ENSP00000361597	Q9BR10	TSG23	False	True
ENSP00000361599	Q8N300	SVBP	False	True
ENSP00000361599	Q8N300	CCDC23	False	True
ENSP00000361601	Q9BR11	ZSWIM1	False	False
ENSP00000361601	Q9BR11	C20orf162	False	False
ENSP00000361602	Q96F45	ZNF503	False	True
ENSP00000361602	Q96F45	NOLZ1	False	True
ENSP00000361603	Q9BV19	C1orf50	False	True
ENSP00000361608	Q5T3U5	ABCC10	False	True
ENSP00000361608	Q5T3U5	MRP7	False	True
ENSP00000361608	Q5T3U5	SIMRP7	False	True
ENSP00000361616	Q86VU5	COMTD1	False	True
ENSP00000361616	Q86VU5	UNQ766/PRO1558	False	True
ENSP00000361625	Q86YN1	DOLPP1	False	True
ENSP00000361625	Q86YN1	LSFR2	False	True
ENSP00000361626	P67809	YBX1	False	True
ENSP00000361626	P67809	NSEP1	False	True
ENSP00000361626	P67809	YB1	False	True
ENSP00000361628	Q6NSI4	RADX	False	False
ENSP00000361628	Q6NSI4	CXorf57	False	False
ENSP00000361634	Q9NR46	SH3GLB2	False	True
ENSP00000361634	Q9NR46	KIAA1848	False	True
ENSP00000361634	Q9NR46	PP578	False	True
ENSP00000361635	P45880	VDAC2	True	True
ENSP00000361636	P02585	TNNC2	True	True
ENSP00000361642	Q9HAB8	PPCS	False	True
ENSP00000361642	Q9HAB8	COAB	False	True
ENSP00000361646	Q9H0C1	ZMYND12	False	False
ENSP00000361650	Q6Q6R5	CRIP3	False	True
ENSP00000361650	Q6Q6R5	CRP3	False	True
ENSP00000361653	Q9UPW0	FOXJ3	False	True
ENSP00000361653	Q9UPW0	KIAA1041	False	True
ENSP00000361658	Q5SRE5	NUP188	False	True
ENSP00000361658	Q5SRE5	KIAA0169	False	True
ENSP00000361662	Q16661	GUCA2B	False	True
ENSP00000361663	Q9NP60	IL1RAPL2	False	True
ENSP00000361663	Q9NP60	IL1R9	False	True
ENSP00000361664	Q5T1R4	HIVEP3	False	True
ENSP00000361664	Q5T1R4	KBP1	False	True
ENSP00000361664	Q5T1R4	KIAA1555	False	True
ENSP00000361664	Q5T1R4	KRC	False	True
ENSP00000361664	Q5T1R4	ZAS3	False	True
ENSP00000361666	Q9Y694	SLC22A7	False	True
ENSP00000361666	Q9Y694	NLT	False	True
ENSP00000361666	Q9Y694	OAT2	False	True
ENSP00000361667	Q9UPQ8	DOLK	False	True
ENSP00000361667	Q9UPQ8	KIAA1094	False	True
ENSP00000361667	Q9UPQ8	TMEM15	False	True
ENSP00000361667	Q9UPQ8	UNQ2422/PRO4980	False	True
ENSP00000361668	P20800	EDN2	False	True
ENSP00000361669	Q8N693	ESX1	False	True
ENSP00000361669	Q8N693	ESX1L	False	True
ENSP00000361669	Q8N693	ESX1R	False	True
ENSP00000361672	A8MYZ6	FOXO6	False	False
ENSP00000361704	P17812	CTPS1	True	True
ENSP00000361704	P17812	CTPS	True	True
ENSP00000361705	Q9H147	DNTTIP1	False	True
ENSP00000361705	Q9H147	C20orf167	False	True
ENSP00000361705	Q9H147	TDIF1	False	True
ENSP00000361711	Q969E4	TCEAL3	False	False
ENSP00000361711	Q969E4	MSTP072	False	False
ENSP00000361712	Q96EI5	TCEAL4	False	True
ENSP00000361712	Q96EI5	NPD017	False	True
ENSP00000361716	Q8WXH6	RAB40A	False	True
ENSP00000361721	Q96RK1	CITED4	False	True
ENSP00000361721	Q96RK1	MRG2	False	True
ENSP00000361725	Q14249	ENDOG	False	True
ENSP00000361726	Q9H1F0	WFDC10A	False	False
ENSP00000361726	Q9H1F0	C20orf146	False	False
ENSP00000361726	Q9H1F0	WAP10	False	False
ENSP00000361728	Q00994	BEX3	False	True
ENSP00000361728	Q00994	DXS6984E	False	True
ENSP00000361728	Q00994	NADE	False	True
ENSP00000361728	Q00994	NGFRAP1	False	True
ENSP00000361731	Q9NVG8	TBC1D13	False	True
ENSP00000361735	Q8IUA0	WFDC8	False	False
ENSP00000361735	Q8IUA0	C20orf170	False	False
ENSP00000361735	Q8IUA0	WAP8	False	False
ENSP00000361745	Q9UHQ7	TCEAL9	False	True
ENSP00000361745	Q9UHQ7	WBP5	False	True
ENSP00000361746	O95925	EPPIN	False	True
ENSP00000361746	O95925	EPPIN-WFDC6	False	True
ENSP00000361746	O95925	SPINLW1	False	True
ENSP00000361746	O95925	WAP7	False	True
ENSP00000361746	O95925	WFDC7	False	True
ENSP00000361748	Q96GR4	ZDHHC12	False	True
ENSP00000361748	Q96GR4	ZNF400	False	True
ENSP00000361748	Q96GR4	PSEC0008	False	True
ENSP00000361755	Q9BQY6	WFDC6	False	False
ENSP00000361755	Q9BQY6	C20orf171	False	False
ENSP00000361755	Q9BQY6	WAP6	False	False
ENSP00000361761	Q14508	WFDC2	False	True
ENSP00000361761	Q14508	HE4	False	True
ENSP00000361761	Q14508	WAP5	False	True
ENSP00000361765	Q5H9L2	TCEAL5	False	False
ENSP00000361769	Q9UJD0	RIMS3	False	True
ENSP00000361769	Q9UJD0	KIAA0237	False	True
ENSP00000361770	Q8IYN2	TCEAL8	False	False
ENSP00000361777	Q01105	SET	False	True
ENSP00000361780	Q9NWD9	BEX4	False	True
ENSP00000361780	Q9NWD9	BEXL1	False	True
ENSP00000361780	Q9NWD9	NADE3	False	True
ENSP00000361784	Q5T5D7	ZNF684	False	False
ENSP00000361785	Q9UII6	DUSP13	False	True
ENSP00000361785	Q9UII6	DUSP13B	False	True
ENSP00000361785	Q9UII6	TMDP	False	True
ENSP00000361788	Q9H790	EXO5	False	True
ENSP00000361788	Q9H790	C1orf176	False	True
ENSP00000361788	Q9H790	DEM1	False	True
ENSP00000361791	Q49AA0	ZFP69	False	True
ENSP00000361791	Q49AA0	ZNF642	False	True
ENSP00000361795	Q9BQY9	DBNDD2	False	True
ENSP00000361795	Q9BQY9	C20orf35	False	True
ENSP00000361800	Q96EX3	DYNC2I2	False	True
ENSP00000361800	Q96EX3	WDR34	False	True
ENSP00000361803	Q8WU79	SMAP2	False	True
ENSP00000361803	Q8WU79	SMAP1L	False	True
ENSP00000361811	Q9Y2B4	TP53TG5	False	False
ENSP00000361811	Q9Y2B4	C20orf10	False	False
ENSP00000361813	Q9HBH7	BEX1	False	True
ENSP00000361818	P31431	SDC4	False	True
ENSP00000361820	Q6PI77	GPRASP3	False	True
ENSP00000361820	Q6PI77	BHLHB9	False	True
ENSP00000361820	Q6PI77	KIAA1701	False	True
ENSP00000361824	Q13813	SPTAN1	False	True
ENSP00000361824	Q13813	NEAS	False	True
ENSP00000361824	Q13813	SPTA2	False	True
ENSP00000361834	Q14055	COL9A2	False	True
ENSP00000361845	O75844	ZMPSTE24	False	True
ENSP00000361845	O75844	FACE1	False	True
ENSP00000361845	O75844	STE24	False	True
ENSP00000361850	P00749	PLAU	True	True
ENSP00000361852	Q7Z6W1	TMCO2	False	False
ENSP00000361855	Q02383	SEMG2	True	True
ENSP00000361857	Q13129	RLF	False	True
ENSP00000361866	Q9H3H9	TCEAL2	False	False
ENSP00000361866	Q9H3H9	My048	False	False
ENSP00000361866	Q9H3H9	MY0876G0	False	False
ENSP00000361867	P04279	SEMG1	True	True
ENSP00000361867	P04279	SEMG	True	True
ENSP00000361868	Q5H9K5	ZMAT1	False	True
ENSP00000361868	Q5H9K5	KIAA1789	False	True
ENSP00000361871	Q8WWY7	WFDC12	False	False
ENSP00000361871	Q8WWY7	C20orf122	False	False
ENSP00000361871	Q8WWY7	WAP2	False	False
ENSP00000361871	Q8WWY7	UNQ544/PRO844	False	False
ENSP00000361875	Q8TCV5	WFDC5	False	True
ENSP00000361875	Q8TCV5	PRG5	False	True
ENSP00000361875	Q8TCV5	WAP1	False	True
ENSP00000361875	Q8TCV5	UNQ3036/PRO9842	False	True
ENSP00000361883	Q01518	CAP1	False	True
ENSP00000361883	Q01518	CAP	False	True
ENSP00000361892	Q13043	STK4	False	True
ENSP00000361892	Q13043	KRS2	False	True
ENSP00000361892	Q13043	MST1	False	True
ENSP00000361894	Q14749	GNMT	True	True
ENSP00000361895	Q8NA29	MFSD2A	False	True
ENSP00000361895	Q8NA29	MFSD2	False	True
ENSP00000361895	Q8NA29	NLS1	False	True
ENSP00000361895	Q8NA29	HMFN0656	False	True
ENSP00000361895	Q8NA29	PP9177	False	True
ENSP00000361895	Q8NA29	UNQ300/PRO341	False	True
ENSP00000361900	Q15785	TOMM34	False	True
ENSP00000361900	Q15785	URCC3	False	True
ENSP00000361914	Q9BYC2	OXCT2	False	False
ENSP00000361914	Q9BYC2	FKSG25	False	False
ENSP00000361915	P34820	BMP8B	False	True
ENSP00000361915	P34820	BMP8	False	True
ENSP00000361917	Q9P291	ARMCX1	False	True
ENSP00000361917	Q9P291	ALEX1	False	True
ENSP00000361917	Q9P291	AD032	False	True
ENSP00000361918	Q9UNP9	PPIE	False	True
ENSP00000361918	Q9UNP9	CYP33	False	True
ENSP00000361923	Q96BP2	CHCHD1	False	True
ENSP00000361923	Q96BP2	C10orf34	False	True
ENSP00000361923	Q96BP2	MRPS37	False	True
ENSP00000361926	Q9BT09	CNPY3	False	True
ENSP00000361926	Q9BT09	CTG4A	False	True
ENSP00000361926	Q9BT09	ERDA5	False	True
ENSP00000361926	Q9BT09	PRAT4A	False	True
ENSP00000361926	Q9BT09	TNRC5	False	True
ENSP00000361926	Q9BT09	HSPC084	False	True
ENSP00000361926	Q9BT09	UNQ1934/PRO4409	False	True
ENSP00000361927	P55795	HNRNPH2	False	True
ENSP00000361927	P55795	FTP3	False	True
ENSP00000361927	P55795	HNRPH2	False	True
ENSP00000361929	Q5T4B2	CERCAM	False	False
ENSP00000361929	Q5T4B2	CEECAM1	False	False
ENSP00000361929	Q5T4B2	GLT25D3	False	False
ENSP00000361929	Q5T4B2	KIAA1502	False	False
ENSP00000361930	P31946	YWHAB	False	True
ENSP00000361932	Q495W5	FUT11	False	True
ENSP00000361935	Q9UM19	HPCAL4	False	True
ENSP00000361943	Q9NQ87	HEYL	False	True
ENSP00000361943	Q9NQ87	BHLHB33	False	True
ENSP00000361943	Q9NQ87	HRT3	False	True
ENSP00000361949	Q13310	PABPC4	False	True
ENSP00000361949	Q13310	APP1	False	True
ENSP00000361949	Q13310	PABP4	False	True
ENSP00000361952	Q9H427	KCNK15	False	True
ENSP00000361952	Q9H427	TASK5	False	True
ENSP00000361959	O76076	CCN5	False	True
ENSP00000361959	O76076	CT58	False	True
ENSP00000361959	O76076	CTGFL	False	True
ENSP00000361959	O76076	WISP2	False	True
ENSP00000361959	O76076	UNQ228/PRO261	False	True
ENSP00000361965	P00813	ADA	True	True
ENSP00000361965	P00813	ADA1	True	True
ENSP00000361967	Q15814	TBCC	False	True
ENSP00000361980	Q9Y2B9	PKIG	False	True
ENSP00000361982	O95900	TRUB2	False	True
ENSP00000361990	Q8IWV8	UBR2	False	True
ENSP00000361990	Q8IWV8	C6orf133	False	True
ENSP00000361990	Q8IWV8	KIAA0349	False	True
ENSP00000361993	O60220	TIMM8A	False	True
ENSP00000361993	O60220	DDP	False	True
ENSP00000361993	O60220	DDP1	False	True
ENSP00000361993	O60220	TIM8A	False	True
ENSP00000361995	Q9BTX7	TTPAL	False	True
ENSP00000361995	Q9BTX7	C20orf121	False	True
ENSP00000361998	Q5H9L4	TAF7L	False	True
ENSP00000361998	Q5H9L4	TAF2Q	False	True
ENSP00000362010	P20073	ANXA7	False	True
ENSP00000362010	P20073	ANX7	False	True
ENSP00000362010	P20073	SNX	False	True
ENSP00000362010	P20073	OK/SW-cl.95	False	True
ENSP00000362014	Q05193	DNM1	False	True
ENSP00000362014	Q05193	DNM	False	True
ENSP00000362018	Q92674	CENPI	False	True
ENSP00000362018	Q92674	FSHPRH1	False	True
ENSP00000362018	Q92674	ICEN19	False	True
ENSP00000362018	Q92674	LRPR1	False	True
ENSP00000362021	Q53FP2	TMEM35A	False	False
ENSP00000362021	Q53FP2	NACHO	False	False
ENSP00000362021	Q53FP2	TMEM35	False	False
ENSP00000362027	Q96GJ1	TRMT2B	False	False
ENSP00000362027	Q96GJ1	CXorf34	False	False
ENSP00000362036	Q9Y3D3	MRPS16	False	True
ENSP00000362036	Q9Y3D3	RPMS16	False	True
ENSP00000362036	Q9Y3D3	CGI-132	False	True
ENSP00000362041	Q8WXX5	DNAJC9	False	True
ENSP00000362047	Q6PP77	XKRX	False	False
ENSP00000362047	Q6PP77	XKR2	False	False
ENSP00000362047	Q6PP77	XPLAC	False	False
ENSP00000362047	Q6PP77	XRG2	False	False
ENSP00000362054	X6R8D5	GUCA1ANB	False	False
ENSP00000362057	Q9Y5S8	NOX1	True	True
ENSP00000362057	Q9Y5S8	MOX1	True	True
ENSP00000362057	Q9Y5S8	NOH1	True	True
ENSP00000362060	O43920	NDUFS5	False	True
ENSP00000362061	Q9NX31	OSER1	False	True
ENSP00000362061	Q9NX31	C20orf111	False	True
ENSP00000362061	Q9NX31	BM-038	False	True
ENSP00000362061	Q9NX31	HSPC168	False	True
ENSP00000362061	Q9NX31	HSPC207	False	True
ENSP00000362063	P33240	CSTF2	False	True
ENSP00000362068	Q7Z7C8	TAF8	False	True
ENSP00000362068	Q7Z7C8	TAFII43	False	True
ENSP00000362068	Q7Z7C8	TBN	False	True
ENSP00000362071	Q9BR39	JPH2	False	True
ENSP00000362071	Q9BR39	JP2	False	True
ENSP00000362080	Q96C24	SYTL4	False	True
ENSP00000362082	P30281	CCND3	False	True
ENSP00000362085	Q9BUW7	BBLN	False	True
ENSP00000362085	Q9BUW7	C9orf16	False	True
ENSP00000362085	Q9BUW7	EST00098	False	True
ENSP00000362092	Q9HB90	RRAGC	False	True
ENSP00000362094	Q9H1H1	GTSF1L	False	False
ENSP00000362094	Q9H1H1	C20orf65	False	False
ENSP00000362094	Q9H1H1	FAM112A	False	False
ENSP00000362095	O60687	SRPX2	False	True
ENSP00000362095	O60687	SRPUL	False	True
ENSP00000362103	Q03052	POU3F1	False	True
ENSP00000362103	Q03052	OCT6	False	True
ENSP00000362103	Q03052	OTF6	False	True
ENSP00000362105	Q9Y3A2	UTP11	False	True
ENSP00000362105	Q9Y3A2	UTP11L	False	True
ENSP00000362105	Q9Y3A2	CGI-94	False	True
ENSP00000362105	Q9Y3A2	HDCMB12P	False	True
ENSP00000362107	Q13643	FHL3	False	True
ENSP00000362107	Q13643	SLIM2	False	True
ENSP00000362108	P80188	LCN2	False	True
ENSP00000362108	P80188	HNL	False	True
ENSP00000362108	P80188	NGAL	False	True
ENSP00000362109	O43559	FRS3	False	True
ENSP00000362110	Q12874	SF3A3	False	True
ENSP00000362110	Q12874	SAP61	False	True
ENSP00000362111	O43657	TSPAN6	False	True
ENSP00000362111	O43657	TM4SF6	False	True
ENSP00000362111	O43657	UNQ767/PRO1560	False	True
ENSP00000362115	P32019	INPP5B	False	True
ENSP00000362115	P32019	OCRL2	False	True
ENSP00000362116	P20142	PGC	False	True
ENSP00000362121	Q9Y366	IFT52	False	True
ENSP00000362121	Q9Y366	C20orf9	False	True
ENSP00000362121	Q9Y366	NGD5	False	True
ENSP00000362121	Q9Y366	CGI-53	False	True
ENSP00000362122	Q9H2S6	TNMD	False	True
ENSP00000362122	Q9H2S6	CHM1L	False	True
ENSP00000362122	Q9H2S6	UNQ771/PRO1565	False	True
ENSP00000362123	Q9BX93	PLA2G12B	False	True
ENSP00000362123	Q9BX93	PLA2G13	False	True
ENSP00000362123	Q9BX93	FKSG71	False	True
ENSP00000362125	Q8TAB3	PCDH19	False	True
ENSP00000362125	Q8TAB3	KIAA1313	False	True
ENSP00000362127	Q14872	MTF1	True	True
ENSP00000362131	Q13156	RPA4	False	False
ENSP00000362133	Q6ZSJ8	C1orf122	False	False
ENSP00000362135	Q86U90	YRDC	False	True
ENSP00000362135	Q86U90	DRIP3	False	True
ENSP00000362135	Q86U90	IRIP	False	True
ENSP00000362136	Q5VSG8	MANEAL	False	True
ENSP00000362139	Q5JZY3	EPHA10	False	True
ENSP00000362144	Q8NE86	MCU	False	True
ENSP00000362144	Q8NE86	C10orf42	False	True
ENSP00000362144	Q8NE86	CCDC109A	False	True
ENSP00000362146	Q53HL2	CDCA8	False	True
ENSP00000362146	Q53HL2	PESCRG3	False	True
ENSP00000362151	Q8IVH2	FOXP4	False	True
ENSP00000362151	Q8IVH2	FKHLA	False	True
ENSP00000362153	Q13823	GNL2	False	True
ENSP00000362153	Q13823	NGP1	False	True
ENSP00000362159	Q6KCM7	SLC25A25	False	True
ENSP00000362159	Q6KCM7	APC3	False	True
ENSP00000362159	Q6KCM7	KIAA1896	False	True
ENSP00000362159	Q6KCM7	MCSC3	False	True
ENSP00000362159	Q6KCM7	SCAMC2	False	True
ENSP00000362159	Q6KCM7	UNQ549/PRO1106	False	True
ENSP00000362170	Q69YI7	NAIF1	False	True
ENSP00000362170	Q69YI7	C9orf90	False	True
ENSP00000362171	Q99457	NAP1L3	False	False
ENSP00000362171	Q99457	BNAP	False	False
ENSP00000362179	Q5D1E8	ZC3H12A	False	True
ENSP00000362179	Q5D1E8	MCPIP	False	True
ENSP00000362179	Q5D1E8	MCPIP1	False	True
ENSP00000362181	O95944	NCR2	False	True
ENSP00000362181	O95944	LY95	False	True
ENSP00000362183	Q13003	GRIK3	True	True
ENSP00000362183	Q13003	GLUR7	True	True
ENSP00000362186	Q9BZA7	PCDH11X	False	True
ENSP00000362186	Q9BZA7	KIAA1326	False	True
ENSP00000362186	Q9BZA7	PCDH11	False	True
ENSP00000362186	Q9BZA7	PCDHX	False	True
ENSP00000362187	Q5T9C2	EEIG1	False	True
ENSP00000362187	Q5T9C2	FAM102A	False	True
ENSP00000362187	Q5T9C2	C9orf132	False	True
ENSP00000362195	Q99062	CSF3R	True	True
ENSP00000362195	Q99062	GCSFR	True	True
ENSP00000362201	Q92563	SPOCK2	False	True
ENSP00000362201	Q92563	KIAA0275	False	True
ENSP00000362201	Q92563	TICN2	False	True
ENSP00000362201	Q92563	UNQ269/PRO306	False	True
ENSP00000362205	Q9NZC2	TREM2	False	True
ENSP00000362206	Q9C0H6	KLHL4	False	True
ENSP00000362206	Q9C0H6	KIAA1687	False	True
ENSP00000362207	Q7LGC8	CHST3	False	True
ENSP00000362208	P82914	MRPS15	False	False
ENSP00000362208	P82914	RPMS15	False	False
ENSP00000362208	P82914	DC37	False	False
ENSP00000362217	Q96NX9	DACH2	False	True
ENSP00000362222	Q8N2I9	STK40	False	True
ENSP00000362222	Q8N2I9	SGK495	False	True
ENSP00000362222	Q8N2I9	SHIK	False	True
ENSP00000362235	Q969X2	ST6GALNAC6	False	True
ENSP00000362235	Q969X2	SIAT7F	False	True
ENSP00000362235	Q969X2	UNQ708/PRO1359	False	True
ENSP00000362244	Q3KQU3	MAP7D1	False	False
ENSP00000362244	Q3KQU3	KIAA1187	False	False
ENSP00000362244	Q3KQU3	PARCC1	False	False
ENSP00000362244	Q3KQU3	RPRC1	False	False
ENSP00000362244	Q3KQU3	PP2464	False	False
ENSP00000362255	Q5TGU0	TSPO2	False	False
ENSP00000362255	Q5TGU0	BZRPL1	False	False
ENSP00000362260	Q9Y462	ZNF711	False	True
ENSP00000362260	Q9Y462	CMPX1	False	True
ENSP00000362260	Q9Y462	ZNF6	False	True
ENSP00000362268	Q6UXV4	APOOL	False	False
ENSP00000362268	Q6UXV4	CXorf33	False	False
ENSP00000362268	Q6UXV4	FAM121A	False	False
ENSP00000362268	Q6UXV4	MIC27	False	False
ENSP00000362268	Q6UXV4	UNQ8193/PRO23204	False	False
ENSP00000362271	P00568	AK1	False	True
ENSP00000362273	Q9NX46	ADPRS	False	True
ENSP00000362273	Q9NX46	ADPRHL2	False	True
ENSP00000362273	Q9NX46	ARH3	False	True
ENSP00000362282	Q9NZB8	MOCS1	False	True
ENSP00000362282	Q9NZB8	MIG11	False	True
ENSP00000362285	Q9BZD2	SLC29A3	False	True
ENSP00000362285	Q9BZD2	ENT3	False	True
ENSP00000362285	Q9BZD2	UNQ717/PRO1380	False	True
ENSP00000362287	Q9H9G7	AGO3	False	True
ENSP00000362287	Q9H9G7	EIF2C3	False	True
ENSP00000362294	O14522	PTPRT	False	True
ENSP00000362294	O14522	KIAA0283	False	True
ENSP00000362296	P49335	POU3F4	False	True
ENSP00000362296	P49335	BRN4	False	True
ENSP00000362296	P49335	OTF9	False	True
ENSP00000362298	O95470	SGPL1	True	True
ENSP00000362298	O95470	KIAA1252	True	True
ENSP00000362299	P17813	ENG	False	True
ENSP00000362299	P17813	END	False	True
ENSP00000362300	Q9UL18	AGO1	False	True
ENSP00000362300	Q9UL18	EIF2C1	False	True
ENSP00000362304	Q8WXS8	ADAMTS14	False	True
ENSP00000362306	Q9HCK5	AGO4	False	True
ENSP00000362306	Q9HCK5	EIF2C4	False	True
ENSP00000362306	Q9HCK5	KIAA1567	False	True
ENSP00000362308	O75368	SH3BGRL	False	True
ENSP00000362314	Q13542	EIF4EBP2	False	True
ENSP00000362328	Q96T54	KCNK17	False	True
ENSP00000362328	Q96T54	TALK2	False	True
ENSP00000362328	Q96T54	TASK4	False	True
ENSP00000362328	Q96T54	UNQ5816/PRO19634	False	True
ENSP00000362329	Q15181	PPA1	False	True
ENSP00000362329	Q15181	IOPPP	False	True
ENSP00000362329	Q15181	PP	False	True
ENSP00000362330	Q8TD26	CHD6	False	True
ENSP00000362330	Q8TD26	CHD5	False	True
ENSP00000362330	Q8TD26	KIAA1335	False	True
ENSP00000362330	Q8TD26	RIGB	False	True
ENSP00000362332	Q6VUC0	TFAP2E	False	True
ENSP00000362334	P49721	PSMB2	True	True
ENSP00000362339	Q9NR31	SAR1A	False	True
ENSP00000362339	Q9NR31	SAR1	False	True
ENSP00000362339	Q9NR31	SARA	False	True
ENSP00000362339	Q9NR31	SARA1	False	True
ENSP00000362340	Q9UBB6	NCDN	False	True
ENSP00000362340	Q9UBB6	KIAA0607	False	True
ENSP00000362344	Q05932	FPGS	True	True
ENSP00000362352	Q9P0M6	MACROH2A2	False	True
ENSP00000362352	Q9P0M6	H2AFY2	False	True
ENSP00000362353	P43220	GLP1R	True	True
ENSP00000362354	Q9BQK8	LPIN3	False	True
ENSP00000362354	Q9BQK8	LIPN3L	False	True
ENSP00000362361	P50750	CDK9	True	True
ENSP00000362361	P50750	CDC2L4	True	True
ENSP00000362361	P50750	TAK	True	True
ENSP00000362372	Q6RI45	BRWD3	False	True
ENSP00000362376	Q96D05	FAM241B	False	False
ENSP00000362376	Q96D05	C10orf35	False	False
ENSP00000362381	Q5JU69	TOR2A	False	True
ENSP00000362381	Q5JU69	TORP1	False	True
ENSP00000362381	Q5JU69	UNQ6408/PRO21181	False	True
ENSP00000362386	Q8NEE8	TTC16	False	False
ENSP00000362387	O95858	TSPAN15	False	True
ENSP00000362387	O95858	NET7	False	True
ENSP00000362387	O95858	TM4SF15	False	True
ENSP00000362387	O95858	UNQ677/PRO1311	False	True
ENSP00000362390	Q9Y458	TBX22	False	True
ENSP00000362390	Q9Y458	TBOX22	False	True
ENSP00000362392	Q5JU67	CFAP157	False	False
ENSP00000362392	Q5JU67	C9orf117	False	False
ENSP00000362395	O43736	ITM2A	False	True
ENSP00000362395	O43736	UNQ603/PRO1189	False	True
ENSP00000362399	P61764	STXBP1	False	True
ENSP00000362399	P61764	UNC18A	False	True
ENSP00000362403	P21452	TACR2	False	True
ENSP00000362403	P21452	NK2R	False	True
ENSP00000362403	P21452	NKNAR	False	True
ENSP00000362403	P21452	TAC2R	False	True
ENSP00000362409	Q96TA1	NIBAN2	False	True
ENSP00000362409	Q96TA1	C9orf88	False	True
ENSP00000362409	Q96TA1	FAM129B	False	True
ENSP00000362410	Q9Y5Q3	MAFB	False	True
ENSP00000362410	Q9Y5Q3	KRML	False	True
ENSP00000362413	P00558	PGK1	True	True
ENSP00000362413	P00558	PGKA	True	True
ENSP00000362413	P00558	MIG10	True	True
ENSP00000362413	P00558	OK/SW-cl.110	True	True
ENSP00000362424	Q8TDR0	TRAF3IP1	False	True
ENSP00000362424	Q8TDR0	IFT54	False	True
ENSP00000362424	Q8TDR0	MIPT3	False	True
ENSP00000362441	P46100	ATRX	False	True
ENSP00000362441	P46100	RAD54L	False	True
ENSP00000362441	P46100	XH2	False	True
ENSP00000362442	Q5TG30	ARHGAP40	False	False
ENSP00000362442	Q5TG30	C20orf95	False	False
ENSP00000362444	O95886	DLGAP3	False	True
ENSP00000362444	O95886	DAP3	False	True
ENSP00000362446	Q15937	ZNF79	False	False
ENSP00000362456	Q9BVG4	PBDC1	False	False
ENSP00000362456	Q9BVG4	CXorf26	False	False
ENSP00000362457	Q8TD90	MAGEE2	False	True
ENSP00000362457	Q8TD90	HCA3	False	True
ENSP00000362463	Q04760	GLO1	True	True
ENSP00000362464	O75712	GJB3	False	True
ENSP00000362464	O75712	CX31	False	True
ENSP00000362465	Q96MV8	ZDHHC15	False	True
ENSP00000362465	Q96MV8	UNQ1969/PRO4501	False	True
ENSP00000362469	Q9NY64	SLC2A8	False	True
ENSP00000362469	Q9NY64	GLUT8	False	True
ENSP00000362469	Q9NY64	GLUTX1	False	True
ENSP00000362479	Q7Z408	CSMD2	False	True
ENSP00000362479	Q7Z408	KIAA1884	False	True
ENSP00000362480	O75436	VPS26A	False	True
ENSP00000362480	O75436	VPS26	False	True
ENSP00000362481	Q96BW1	UPRT	False	True
ENSP00000362485	Q5VVW2	GARNL3	False	True
ENSP00000362507	Q9P0B6	CCDC167	False	True
ENSP00000362507	Q9P0B6	C6orf129	False	True
ENSP00000362507	Q9P0B6	HSPC265	False	True
ENSP00000362508	P22310	UGT1A4	False	True
ENSP00000362508	P22310	GNT1	False	True
ENSP00000362508	P22310	UGT1	False	True
ENSP00000362513	P35504	UGT1A5	False	True
ENSP00000362513	P35504	GNT1	False	True
ENSP00000362513	P35504	UGT1	False	True
ENSP00000362524	Q9UKU9	ANGPTL2	False	True
ENSP00000362524	Q9UKU9	ARP2	False	True
ENSP00000362524	Q9UKU9	UNQ170/PRO196	False	True
ENSP00000362525	Q9HAW7	UGT1A7	False	True
ENSP00000362525	Q9HAW7	GNT1	False	True
ENSP00000362525	Q9HAW7	UGT1	False	True
