source	dst
DB09054	DB06772
DB09054	DB08901
DB09054	DB00361
DB09054	DB00541
DB09054	DB00563
DB09054	DB00877
DB09054	DB00987
DB09054	DB01008
DB09054	DB01590
DB09054	DB04572
DB09054	DB05109
DB09054	DB06603
DB09054	DB08877
DB09054	DB00635
DB09054	DB00762
DB09054	DB06287
DB09054	DB01030
DB09054	DB00398
DB09054	DB01268
DB09054	DB01204
DB09054	DB00773
DB09054	DB09053
DB09054	DB00227
DB09054	DB00864
DB09054	DB08865
DB09054	DB01097
DB09054	DB00072
DB09054	DB08868
DB09054	DB08881
DB09054	DB11901
DB09054	DB12768
DB09054	DB08916
DB09054	DB08828
DB09054	DB14840
DB09054	DB00317
DB09054	DB11800
DB09054	DB00539
DB09054	DB11978
DB09054	DB12500
DB09054	DB11757
DB09054	DB00203
DB09054	DB00641
DB09054	DB01092
DB09054	DB01095
DB09054	DB00307
DB09054	DB12015
DB09054	DB00531
DB09054	DB00570
DB09054	DB00675
DB09054	DB14568
DB09054	DB13874
DB09054	DB01229
DB09054	DB01181
DB09054	DB00959
DB09054	DB00741
DB09054	DB15822
DB09054	DB08912
DB09054	DB00196
DB09054	DB11581
DB09054	DB06663
DB09054	DB06791
DB09054	DB12332
DB09054	DB01128
DB09054	DB01254
DB09054	DB09073
DB09054	DB09074
DB09054	DB01259
DB09054	DB06589
DB09054	DB09063
DB09054	DB11703
DB09054	DB00501
DB09054	DB00041
DB09054	DB00444
DB09054	DB00619
DB09054	DB07348
DB09054	DB00313
DB09054	DB03010
DB09054	DB06233
DB09054	DB06370
DB09054	DB06469
DB09054	DB11752
DB09054	DB11805
DB09054	DB01388
DB09054	DB05482
DB09054	DB00481
DB09054	DB06616
DB09054	DB00530
DB09054	DB00694
DB09054	DB00997
DB09054	DB01248
DB09054	DB06176
DB09054	DB11963
DB09054	DB12001
DB09054	DB12141
DB09054	DB09030
DB09054	DB05239
DB09054	DB06626
DB09054	DB09143
DB09054	DB09079
DB09054	DB12887
DB09054	DB05294
DB09054	DB11363
DB09054	DB11828
DB09054	DB11986
DB09054	DB09570
DB09054	DB15035
DB09054	DB11952
DB09054	DB12267
DB09054	DB09330
DB09054	DB08896
DB09054	DB11886
DB09054	DB00279
DB09054	DB09036
DB09054	DB00831
DB09054	DB11967
DB09054	DB01261
DB09054	DB05889
DB09054	DB11760
DB09054	DB14723
DB09054	DB11689
DB09054	DB11853
DB09054	DB09078
DB09054	DB00091
DB09054	DB12147
DB09054	DB12978
DB09054	DB12941
DB09054	DB11652
DB09054	DB00104
DB09054	DB15133
DB09054	DB15569
DB09054	DB06595
DB09054	DB04868
DB09054	DB01026
DB09054	DB01167
DB09054	DB11730
DB09054	DB00016
DB09054	DB00648
DB09054	DB08899
DB09054	DB01234
DB09054	DB11791
DB09054	DB15685
DB09054	DB15463
DB09054	DB12130
DB09054	DB11672
DB09054	DB16390
DB09054	DB12597
DB09054	DB15119
DB09054	DB11697
DB09054	DB06650
DB09054	DB06343
DB09063	DB00104
DB09063	DB00571
DB09063	DB01388
DB09063	DB06663
DB09063	DB06791
DB09063	DB08865
DB09063	DB08868
DB09063	DB08896
DB09063	DB08877
DB09063	DB00635
DB09063	DB00741
DB09063	DB00959
DB09063	DB01234
DB09063	DB09053
DB09063	DB00227
DB09063	DB00864
DB09063	DB00914
DB09063	DB01261
DB09063	DB01700
DB09063	DB00007
DB09063	DB00014
DB09063	DB00526
DB09063	DB00544
DB09063	DB11841
DB09063	DB12174
DB09063	DB12376
DB09063	DB11718
DB09063	DB00433
DB09063	DB02546
DB09063	DB05465
DB09063	DB06699
DB09063	DB06719
DB09063	DB06825
DB09063	DB08871
DB09063	DB11853
DB09063	DB08881
DB09063	DB11901
DB09063	DB00539
DB09063	DB01169
DB09063	DB11978
DB09063	DB00196
DB09063	DB00398
DB09063	DB00675
DB09063	DB01259
DB09063	DB07348
DB09063	DB08901
DB09063	DB08916
DB09063	DB09030
DB09063	DB09073
DB09063	DB11828
DB09063	DB11963
DB09063	DB12332
DB09063	DB14568
DB09063	DB08899
DB09063	DB12500
DB09063	DB11757
DB09063	DB00203
DB09063	DB00641
DB09063	DB08889
DB09063	DB14840
DB09063	DB15822
DB09063	DB00307
DB09063	DB00531
DB09063	DB01181
DB09063	DB08912
DB09063	DB00530
DB09063	DB05294
DB09063	DB06176
DB09063	DB06589
DB09063	DB06603
DB09063	DB01268
DB09063	DB11581
DB09063	DB13874
DB09063	DB05239
DB09063	DB08910
DB09063	DB00188
DB09063	DB05109
DB09063	DB11703
DB09063	DB00091
DB09063	DB00877
DB09063	DB01008
DB09063	DB01229
DB09063	DB01254
DB09063	DB01590
DB09063	DB06287
DB09063	DB12015
DB09063	DB00570
DB09063	DB00997
DB09063	DB06616
DB09063	DB00541
DB09063	DB06772
DB09063	DB00501
DB09063	DB01128
DB09063	DB09074
DB09063	DB00444
DB09063	DB01248
DB09063	DB00563
DB09063	DB00361
DB09063	DB04572
DB09063	DB11363
DB09063	DB15035
DB09063	DB06626
DB09063	DB09054
DB09063	DB09143
DB09063	DB12978
DB09063	DB04845
DB09063	DB09570
DB09063	DB00762
DB09063	DB12001
DB09063	DB12267
DB09063	DB09330
DB09063	DB00773
DB09063	DB06370
DB09063	DB00041
DB09063	DB03010
DB09063	DB05482
DB09063	DB06233
DB09063	DB06469
DB09063	DB11752
DB09063	DB11805
DB09063	DB00481
DB09063	DB00694
DB09063	DB00619
DB09063	DB00313
DB09063	DB09079
DB09063	DB11952
DB09063	DB12141
DB09063	DB12887
DB09063	DB11886
DB09063	DB00580
DB09063	DB00755
DB09063	DB00904
DB09063	DB01041
DB09063	DB01097
DB09063	DB06803
DB09063	DB08828
DB09063	DB15233
DB09063	DB11689
DB09063	DB01095
DB09063	DB08875
DB09063	DB01101
DB09063	DB09036
DB09063	DB06769
DB09063	DB11967
DB09063	DB05015
DB09063	DB00441
DB09063	DB01030
DB09063	DB09078
DB09063	DB11800
DB09063	DB05889
DB09063	DB11760
DB09063	DB14723
DB09063	DB12941
DB09063	DB00970
DB09063	DB00279
DB09063	DB00451
DB09063	DB00331
DB09063	DB12147
DB09063	DB11986
DB09063	DB11652
DB09063	DB11791
DB09063	DB15133
DB09063	DB15569
DB09063	DB06595
DB09063	DB01026
DB09063	DB01167
DB09063	DB04868
DB09063	DB11730
DB09063	DB00016
DB09063	DB00648
DB09063	DB12130
DB09063	DB15463
DB09063	DB11672
DB09063	DB16390
DB09063	DB12597
DB09063	DB11697
DB09073	DB06643
DB09073	DB00008
DB09073	DB00011
DB09073	DB00018
DB09073	DB00022
DB09073	DB00033
DB09073	DB00034
DB09073	DB00056
DB09073	DB00059
DB09073	DB00068
DB09073	DB00069
DB09073	DB00073
DB09073	DB00078
DB09073	DB00087
DB09073	DB00105
DB09073	DB00242
DB09073	DB00262
DB09073	DB00290
DB09073	DB00291
DB09073	DB00293
DB09073	DB00305
DB09073	DB00322
DB09073	DB00352
DB09073	DB00428
DB09073	DB00432
DB09073	DB00445
DB09073	DB00480
DB09073	DB00515
DB09073	DB00526
DB09073	DB00544
DB09073	DB00631
DB09073	DB00635
DB09073	DB00642
DB09073	DB00755
DB09073	DB00851
DB09073	DB00853
DB09073	DB00928
DB09073	DB00958
DB09073	DB01005
DB09073	DB01024
DB09073	DB01033
DB09073	DB01041
DB09073	DB01042
DB09073	DB01073
DB09073	DB01101
DB09073	DB01168
DB09073	DB01169
DB09073	DB01206
DB09073	DB01262
DB09073	DB01280
DB09073	DB02546
DB09073	DB05258
DB09073	DB05472
DB09073	DB06813
DB09073	DB08871
DB09073	DB08935
DB09073	DB09052
DB09073	DB09077
DB09073	DB09122
DB09073	DB12025
DB09073	DB12814
DB09073	DB12947
DB09073	DB00987
DB09073	DB05015
DB09073	DB01204
DB09073	DB08916
DB09073	DB06616
DB09073	DB06589
DB09073	DB01030
DB09073	DB09053
DB09073	DB01590
DB09073	DB00227
DB09073	DB00864
DB09073	DB08865
DB09073	DB01097
DB09073	DB00072
DB09073	DB08868
DB09073	DB00541
DB09073	DB00997
DB09073	DB12768
DB09073	DB08828
DB09073	DB03496
DB09073	DB04690
DB09073	DB11978
DB09073	DB12500
DB09073	DB11757
DB09073	DB11689
DB09073	DB14840
DB09073	DB09078
DB09073	DB00317
DB09073	DB11800
DB09073	DB00539
DB09073	DB01261
DB09073	DB00203
DB09073	DB00641
DB09073	DB14723
DB09073	DB00441
DB09073	DB00773
DB09073	DB00970
DB09073	DB06769
DB09073	DB06772
DB09073	DB08889
DB09073	DB08910
DB09073	DB00877
DB09073	DB06287
DB09073	DB11760
DB09073	DB11963
DB09073	DB05239
DB09073	DB05889
DB09073	DB06176
DB09073	DB08912
DB09073	DB09063
DB09073	DB11967
DB09073	DB09330
DB09073	DB08896
DB09073	DB00307
DB09073	DB00531
DB09073	DB00959
DB09073	DB01181
DB09073	DB14568
DB09073	DB00675
DB09073	DB00741
DB09073	DB00196
DB09073	DB00188
DB09073	DB00361
DB09073	DB00398
DB09073	DB00444
DB09073	DB00563
DB09073	DB00570
DB09073	DB00762
DB09073	DB01248
DB09073	DB01268
DB09073	DB04572
DB09073	DB04845
DB09073	DB05109
DB09073	DB06603
DB09073	DB08877
DB09073	DB08901
DB09073	DB09074
DB09073	DB05294
DB09073	DB12001
DB09073	DB12332
DB09073	DB11363
DB09073	DB11581
DB09073	DB01254
DB09073	DB01008
DB09073	DB01229
DB09073	DB08881
DB09073	DB00530
DB09073	DB13874
DB09073	DB11703
DB09073	DB15035
DB09073	DB09054
DB09073	DB01128
DB09073	DB01259
DB09073	DB06663
DB09073	DB06791
DB09073	DB06626
DB09073	DB09143
DB09073	DB09570
DB09073	DB11828
DB09073	DB12147
DB09073	DB12978
DB09073	DB12267
DB09073	DB00041
DB09073	DB01388
DB09073	DB00481
DB09073	DB00313
DB09073	DB03010
DB09073	DB05482
DB09073	DB06233
DB09073	DB06370
DB09073	DB06469
DB09073	DB07348
DB09073	DB11752
DB09073	DB11805
DB09073	DB00694
DB09073	DB00619
DB09073	DB11952
DB09073	DB12141
DB09073	DB09079
DB09073	DB12887
DB09073	DB09030
DB09073	DB11886
DB09073	DB00914
DB09073	DB09036
DB09073	DB00091
DB09073	DB00501
DB09073	DB12015
DB09073	DB11986
DB09073	DB12941
DB09073	DB11652
DB09073	DB11791
DB09073	DB00104
DB09073	DB15822
DB09073	DB11853
DB09073	DB15133
DB09073	DB15569
DB09073	DB06595
DB09073	DB01026
DB09073	DB01167
DB09073	DB04868
DB09073	DB11730
DB09073	DB00016
DB09073	DB01234
DB09073	DB11901
DB09073	DB00648
DB09073	DB08899
DB09073	DB15463
DB09073	DB12130
DB09073	DB11672
DB09073	DB16390
DB09073	DB12597
DB09073	DB15119
DB09073	DB11697
DB09073	DB06650
DB09073	DB06343
DB09074	DB06643
DB09074	DB00008
DB09074	DB00011
DB09074	DB00018
DB09074	DB00022
DB09074	DB00033
DB09074	DB00034
DB09074	DB00056
DB09074	DB00059
DB09074	DB00068
DB09074	DB00069
DB09074	DB00073
DB09074	DB00078
DB09074	DB00087
DB09074	DB00105
DB09074	DB00242
DB09074	DB00262
DB09074	DB00290
DB09074	DB00291
DB09074	DB00293
DB09074	DB00305
DB09074	DB00322
DB09074	DB00352
DB09074	DB00428
DB09074	DB00432
DB09074	DB00441
DB09074	DB00445
DB09074	DB00480
DB09074	DB00515
DB09074	DB00526
DB09074	DB00544
DB09074	DB00631
DB09074	DB00635
DB09074	DB00642
DB09074	DB00851
DB09074	DB00853
DB09074	DB00928
DB09074	DB00958
DB09074	DB00970
DB09074	DB01005
DB09074	DB01024
DB09074	DB01033
DB09074	DB01041
DB09074	DB01042
DB09074	DB01073
DB09074	DB01101
DB09074	DB01168
DB09074	DB01169
DB09074	DB01206
DB09074	DB01262
DB09074	DB01280
DB09074	DB02546
DB09074	DB05258
DB09074	DB05472
DB09074	DB06769
DB09074	DB06813
DB09074	DB08871
DB09074	DB08889
DB09074	DB08935
DB09074	DB09052
DB09074	DB09077
DB09074	DB09122
DB09074	DB12025
DB09074	DB12814
DB09074	DB12947
DB09074	DB00987
DB09074	DB05015
DB09074	DB01030
DB09074	DB01204
DB09074	DB09053
DB09074	DB11581
DB09074	DB00196
DB09074	DB08865
DB09074	DB00227
DB09074	DB00864
DB09074	DB01097
DB09074	DB00072
DB09074	DB08868
DB09074	DB12768
DB09074	DB00307
DB09074	DB00531
DB09074	DB00959
DB09074	DB00741
DB09074	DB15822
DB09074	DB00188
DB09074	DB00361
DB09074	DB00398
DB09074	DB00444
DB09074	DB00541
DB09074	DB00563
DB09074	DB00570
DB09074	DB00762
DB09074	DB00773
DB09074	DB00997
DB09074	DB01181
DB09074	DB01248
DB09074	DB01268
DB09074	DB04572
DB09074	DB04845
DB09074	DB05109
DB09074	DB06589
DB09074	DB06603
DB09074	DB06616
DB09074	DB08877
DB09074	DB08901
DB09074	DB08910
DB09074	DB09073
DB09074	DB11703
DB09074	DB11963
DB09074	DB12001
DB09074	DB12267
DB09074	DB01254
DB09074	DB01590
DB09074	DB01008
DB09074	DB08881
DB09074	DB00675
DB09074	DB08912
DB09074	DB12332
DB09074	DB13874
DB09074	DB05239
DB09074	DB09063
DB09074	DB00501
DB09074	DB00530
DB09074	DB01259
DB09074	DB06176
DB09074	DB06626
DB09074	DB05294
DB09074	DB11363
DB09074	DB15035
DB09074	DB09054
DB09074	DB09143
DB09074	DB11828
DB09074	DB12147
DB09074	DB12978
DB09074	DB14568
DB09074	DB09570
DB09074	DB01128
DB09074	DB06663
DB09074	DB06791
DB09074	DB08896
DB09074	DB09330
DB09074	DB00041
DB09074	DB00313
DB09074	DB00481
DB09074	DB01388
DB09074	DB00694
DB09074	DB00619
DB09074	DB03010
DB09074	DB05482
DB09074	DB06233
DB09074	DB06370
DB09074	DB06469
DB09074	DB07348
DB09074	DB11752
DB09074	DB11805
DB09074	DB11952
DB09074	DB12887
DB09074	DB09030
DB09074	DB09079
DB09074	DB12141
DB09074	DB11886
DB09074	DB00755
DB09074	DB06772
DB09074	DB09256
DB09074	DB12130
DB09074	DB00877
DB09074	DB01229
DB09074	DB06287
DB09074	DB11757
DB09074	DB00499
DB09074	DB00203
DB09074	DB00571
DB09074	DB00641
DB09074	DB00904
DB09074	DB11689
DB09074	DB11853
DB09074	DB01095
DB09074	DB00317
DB09074	DB09036
DB09074	DB00091
DB09074	DB12015
DB09074	DB11986
DB09074	DB11652
DB09074	DB00104
DB09074	DB15569
DB09074	DB01026
DB09074	DB01167
DB09074	DB06595
DB09074	DB04868
DB09074	DB11730
DB09074	DB00016
DB09074	DB01234
DB09074	DB08899
DB09074	DB00648
DB09074	DB11901
DB09074	DB15463
DB09074	DB11672
DB09074	DB16390
DB09074	DB12597
DB09074	DB15119
DB09074	DB11697
DB09074	DB06650
DB09074	DB06343
DB09077	DB06643
DB09077	DB00008
DB09077	DB00011
DB09077	DB00018
DB09077	DB00022
DB09077	DB00033
DB09077	DB00034
DB09077	DB00041
DB09077	DB00056
DB09077	DB00059
DB09077	DB00068
DB09077	DB00069
DB09077	DB00073
DB09077	DB00078
DB09077	DB00087
DB09077	DB00105
DB09077	DB00188
DB09077	DB00242
DB09077	DB00262
DB09077	DB00290
DB09077	DB00291
DB09077	DB00293
DB09077	DB00305
DB09077	DB00307
DB09077	DB00322
DB09077	DB00352
DB09077	DB00361
DB09077	DB00398
DB09077	DB00428
DB09077	DB00432
DB09077	DB00441
DB09077	DB00444
DB09077	DB00445
DB09077	DB00480
DB09077	DB00515
DB09077	DB00526
DB09077	DB00531
DB09077	DB00541
DB09077	DB00544
DB09077	DB00563
DB09077	DB00570
DB09077	DB00619
DB09077	DB00631
DB09077	DB00635
DB09077	DB00642
DB09077	DB00694
DB09077	DB00755
DB09077	DB00762
DB09077	DB00773
DB09077	DB00851
DB09077	DB00853
DB09077	DB00877
DB09077	DB00928
DB09077	DB00958
DB09077	DB00959
DB09077	DB00970
DB09077	DB00987
DB09077	DB00997
DB09077	DB01005
DB09077	DB01008
DB09077	DB01024
DB09077	DB01030
DB09077	DB01033
DB09077	DB01041
DB09077	DB01042
DB09077	DB01073
DB09077	DB01101
DB09077	DB01168
DB09077	DB01169
DB09077	DB01181
DB09077	DB01204
DB09077	DB01206
DB09077	DB01229
DB09077	DB01234
DB09077	DB01248
DB09077	DB01254
DB09077	DB01262
DB09077	DB01268
DB09077	DB01280
DB09077	DB01590
DB09077	DB02546
DB09077	DB04572
DB09077	DB04845
DB09077	DB04868
DB09077	DB05015
DB09077	DB05109
DB09077	DB05258
DB09077	DB05472
DB09077	DB06287
DB09077	DB06589
DB09077	DB06603
DB09077	DB06616
DB09077	DB06769
DB09077	DB06772
DB09077	DB06813
DB09077	DB08871
DB09077	DB08877
DB09077	DB08889
DB09077	DB08901
DB09077	DB08910
DB09077	DB08935
DB09077	DB09036
DB09077	DB09052
DB09077	DB09053
DB09077	DB09054
DB09077	DB09073
DB09077	DB09074
DB09077	DB09122
DB09077	DB12025
DB09077	DB12814
DB09077	DB12947
DB09077	DB01097
DB09077	DB00072
DB09077	DB08868
DB09077	DB00864
DB09077	DB00571
DB09077	DB09030
DB09077	DB12768
DB09077	DB00002
DB09077	DB01269
DB09077	DB05889
DB09077	DB06186
DB09077	DB06317
DB09077	DB06366
DB09077	DB06650
DB09077	DB09035
DB09077	DB09037
DB09077	DB09559
DB09077	DB11945
DB09077	DB00112
DB09077	DB00091
DB09077	DB01388
DB09077	DB00203
DB09077	DB00016
DB09077	DB15119
DB09077	DB06343
DB09078	DB00227
DB09078	DB00432
DB09078	DB00650
DB09078	DB00741
DB09078	DB01234
DB09078	DB00501
DB09078	DB00563
DB09078	DB00539
DB09078	DB01169
DB09078	DB11730
DB09078	DB11978
DB09078	DB00619
DB09078	DB00313
DB09078	DB00530
DB09078	DB06176
DB09078	DB04868
DB09078	DB05294
DB09078	DB00007
DB09078	DB00014
DB09078	DB00904
DB09078	DB11841
DB09078	DB12174
DB09078	DB12376
DB09078	DB00433
DB09078	DB00544
DB09078	DB11718
DB09078	DB00104
DB09078	DB02546
DB09078	DB05465
DB09078	DB06663
DB09078	DB06699
DB09078	DB06719
DB09078	DB06825
DB09078	DB08871
DB09078	DB11853
DB09078	DB09343
DB09078	DB08881
DB09078	DB11901
DB09078	DB08828
DB09078	DB12141
DB09078	DB12500
DB09078	DB00317
DB09078	DB14840
DB09078	DB15822
DB09078	DB11757
DB09078	DB00091
DB09078	DB00398
DB09078	DB01254
DB09078	DB01268
DB09078	DB06772
DB09078	DB08896
DB09078	DB08901
DB09078	DB08912
DB09078	DB09073
DB09078	DB11363
DB09078	DB11581
DB09078	DB11963
DB09078	DB12001
DB09078	DB12267
DB09078	DB13874
DB09078	DB11800
DB09078	DB00196
DB09078	DB01388
DB09078	DB07348
DB09078	DB08916
DB09078	DB09030
DB09078	DB12332
DB09078	DB01026
DB09078	DB01167
DB09078	DB00203
DB09078	DB00641
DB09078	DB08889
DB09078	DB00864
DB09078	DB01259
DB09078	DB00675
DB09078	DB01590
DB09078	DB04845
DB09078	DB06287
DB09078	DB08865
DB09078	DB11828
DB09078	DB14568
DB09078	DB00331
DB09078	DB01092
DB09078	DB00481
DB09078	DB01095
DB09078	DB01033
DB09078	DB00642
DB09078	DB00694
DB09078	DB00541
DB09078	DB00570
DB09078	DB00997
DB09078	DB01229
DB09078	DB01030
DB09078	DB00441
DB09078	DB00188
DB09078	DB00773
DB09078	DB00877
DB09078	DB05239
DB09078	DB06589
DB09078	DB06603
DB09078	DB06616
DB09078	DB06626
DB09078	DB06769
DB09078	DB08910
DB09078	DB09063
DB09078	DB09330
DB09078	DB11967
DB09078	DB05889
DB09078	DB09079
DB09078	DB11760
DB09078	DB11952
DB09078	DB14723
DB09078	DB12887
DB09078	DB00970
DB09078	DB05015
DB09078	DB01261
DB09078	DB09054
DB09078	DB11689
DB09078	DB00515
DB09078	DB00526
DB09078	DB00631
DB09078	DB00451
DB09078	DB00279
DB09078	DB12147
DB09078	DB11986
DB09078	DB12941
DB09078	DB11652
DB09078	DB11791
DB09078	DB15133
DB09078	DB00016
DB09078	DB15569
DB09078	DB11672
DB09078	DB16390
DB09078	DB12597
DB09078	DB11697
DB09079	DB00307
DB09079	DB08881
DB09079	DB11901
DB09079	DB00196
DB09079	DB00539
DB09079	DB01259
DB09079	DB01388
DB09079	DB07348
DB09079	DB08916
DB09079	DB11978
DB09079	DB12332
DB09079	DB12500
DB09079	DB11757
DB09079	DB00203
DB09079	DB00641
DB09079	DB08889
DB09079	DB14840
DB09079	DB15822
DB09079	DB01169
DB09079	DB11791
DB09079	DB00741
DB09079	DB00959
DB09079	DB06663
DB09079	DB06791
DB09079	DB00501
DB09079	DB00041
DB09079	DB00313
DB09079	DB03010
DB09079	DB05482
DB09079	DB06233
DB09079	DB06370
DB09079	DB06469
DB09079	DB11752
DB09079	DB11805
DB09079	DB00481
DB09079	DB00104
DB09079	DB00694
DB09079	DB00619
DB09079	DB00398
DB09079	DB00675
DB09079	DB05294
DB09079	DB08865
DB09079	DB08896
DB09079	DB08901
DB09079	DB09073
DB09079	DB11581
DB09079	DB11828
DB09079	DB11963
DB09079	DB13874
DB09079	DB14568
DB09079	DB05239
DB09079	DB06176
DB09079	DB06589
DB09079	DB06603
DB09079	DB08910
DB09079	DB08912
DB09079	DB09063
DB09079	DB09330
DB09079	DB00531
DB09079	DB01181
DB09079	DB12267
DB09079	DB11703
DB09079	DB00091
DB09079	DB00864
DB09079	DB00877
DB09079	DB01008
DB09079	DB01229
DB09079	DB01254
DB09079	DB01590
DB09079	DB06287
DB09079	DB11986
DB09079	DB12978
DB09079	DB12015
DB09079	DB00570
DB09079	DB00773
DB09079	DB00997
DB09079	DB01268
DB09079	DB06616
DB09079	DB00541
DB09079	DB06772
DB09079	DB01128
DB09079	DB09074
DB09079	DB00444
DB09079	DB00530
DB09079	DB01248
DB09079	DB00563
DB09079	DB00361
DB09079	DB04572
DB09079	DB05109
DB09079	DB11363
DB09079	DB15035
DB09079	DB00188
DB09079	DB04845
DB09079	DB06626
DB09079	DB08877
DB09079	DB09054
DB09079	DB09143
DB09079	DB09570
DB09079	DB00762
DB09079	DB12001
DB09079	DB11886
DB09079	DB09036
DB09079	DB06769
DB09079	DB11967
DB09079	DB00441
DB09079	DB01030
DB09079	DB01261
DB09079	DB05889
DB09079	DB09078
DB09079	DB11760
DB09079	DB11952
DB09079	DB12141
DB09079	DB14723
DB09079	DB12941
DB09079	DB12887
DB09079	DB00970
DB09079	DB11689
DB09079	DB05015
DB09079	DB11853
DB09079	DB11800
DB09079	DB00279
DB09079	DB00451
DB09079	DB12147
DB09079	DB01026
DB09079	DB09030
DB09079	DB11652
DB09079	DB15133
DB09079	DB15569
DB09079	DB00227
DB09079	DB06595
DB09079	DB01167
DB09079	DB04868
DB09079	DB11730
DB09079	DB00016
DB09079	DB00648
DB09079	DB01234
DB09079	DB08899
DB09079	DB12130
DB09079	DB11672
DB09079	DB12597
DB09079	DB11697
DB09122	DB06643
DB09122	DB00008
DB09122	DB00011
DB09122	DB00018
DB09122	DB00022
DB09122	DB00033
DB09122	DB00034
DB09122	DB00041
DB09122	DB00056
DB09122	DB00059
DB09122	DB00068
DB09122	DB00069
DB09122	DB00073
DB09122	DB00078
DB09122	DB00087
DB09122	DB00105
DB09122	DB00188
DB09122	DB00242
DB09122	DB00262
DB09122	DB00290
DB09122	DB00291
DB09122	DB00293
DB09122	DB00305
DB09122	DB00307
DB09122	DB00322
DB09122	DB00352
DB09122	DB00361
DB09122	DB00398
DB09122	DB00428
DB09122	DB00432
DB09122	DB00441
DB09122	DB00444
DB09122	DB00445
DB09122	DB00480
DB09122	DB00515
DB09122	DB00526
DB09122	DB00531
DB09122	DB00541
DB09122	DB00544
DB09122	DB00563
DB09122	DB00570
DB09122	DB00619
DB09122	DB00631
DB09122	DB00635
DB09122	DB00642
DB09122	DB00694
DB09122	DB00755
DB09122	DB00762
DB09122	DB00773
DB09122	DB00851
DB09122	DB00853
DB09122	DB00877
DB09122	DB00928
DB09122	DB00958
DB09122	DB00959
DB09122	DB00970
DB09122	DB00987
DB09122	DB00997
DB09122	DB01005
DB09122	DB01008
DB09122	DB01024
DB09122	DB01030
DB09122	DB01033
DB09122	DB01041
DB09122	DB01042
DB09122	DB01073
DB09122	DB01101
DB09122	DB01168
DB09122	DB01169
DB09122	DB01181
DB09122	DB01204
DB09122	DB01206
DB09122	DB01229
DB09122	DB01234
DB09122	DB01248
DB09122	DB01254
DB09122	DB01262
DB09122	DB01268
DB09122	DB01280
DB09122	DB01590
DB09122	DB02546
DB09122	DB04572
DB09122	DB04845
DB09122	DB04868
DB09122	DB05015
DB09122	DB05109
DB09122	DB05258
DB09122	DB05472
DB09122	DB06287
DB09122	DB06589
DB09122	DB06603
DB09122	DB06616
DB09122	DB06769
DB09122	DB06772
DB09122	DB06813
DB09122	DB08871
DB09122	DB08877
DB09122	DB08889
DB09122	DB08901
DB09122	DB08910
DB09122	DB08935
DB09122	DB09036
DB09122	DB09052
DB09122	DB09053
DB09122	DB09054
DB09122	DB09073
DB09122	DB09074
DB09122	DB09077
DB09122	DB12025
DB09122	DB12814
DB09122	DB12947
DB09122	DB01097
DB09122	DB00072
DB09122	DB00019
DB09122	DB05860
DB09122	DB08868
DB09122	DB00864
DB09122	DB11919
DB09122	DB09030
DB09122	DB12768
DB09122	DB00091
DB09122	DB15119
DB09122	DB06650
DB09122	DB06343
DB09143	DB00196
DB09143	DB08865
DB09143	DB11581
DB09143	DB00091
DB09143	DB00227
DB09143	DB00307
DB09143	DB12015
DB09143	DB00531
DB09143	DB00570
DB09143	DB00675
DB09143	DB00741
DB09143	DB00959
DB09143	DB01181
DB09143	DB01229
DB09143	DB08881
DB09143	DB13874
DB09143	DB14568
DB09143	DB15822
DB09143	DB08912
DB09143	DB00501
DB09143	DB00864
DB09143	DB01128
DB09143	DB01254
DB09143	DB01259
DB09143	DB06589
DB09143	DB06663
DB09143	DB06791
DB09143	DB09063
DB09143	DB09073
DB09143	DB09074
DB09143	DB11703
DB09143	DB12332
DB09143	DB00041
DB09143	DB00313
DB09143	DB00444
DB09143	DB00481
DB09143	DB00530
DB09143	DB00619
DB09143	DB00694
DB09143	DB00997
DB09143	DB01248
DB09143	DB01388
DB09143	DB03010
DB09143	DB05482
DB09143	DB06233
DB09143	DB06370
DB09143	DB06469
DB09143	DB06616
DB09143	DB07348
DB09143	DB11752
DB09143	DB11805
DB09143	DB05239
DB09143	DB09030
DB09143	DB09054
DB09143	DB09079
DB09143	DB11952
DB09143	DB11963
DB09143	DB12141
DB09143	DB12887
DB09143	DB09330
DB09143	DB11886
DB09143	DB09036
DB09143	DB11652
DB09143	DB00104
DB09143	DB15569
DB09143	DB06595
DB09143	DB01026
DB09143	DB01167
DB09143	DB04868
DB09143	DB11730
DB09143	DB00016
DB09143	DB00648
DB09143	DB01234
DB09143	DB08899
DB09143	DB11901
DB09143	DB15463
DB09143	DB12130
DB09143	DB11672
DB09143	DB16390
DB09143	DB12597
DB09143	DB11697
DB09256	DB00022
DB09256	DB01097
DB09256	DB00501
DB09256	DB00441
DB09256	DB00398
DB09256	DB05812
DB09256	DB00563
DB09256	DB09330
DB09256	DB08881
DB09256	DB00282
DB09256	DB00580
DB09256	DB00605
DB09256	DB00958
DB09256	DB00007
DB09256	DB00014
DB09256	DB00041
DB09256	DB00290
DB09256	DB00322
DB09256	DB00331
DB09256	DB00351
DB09256	DB00377
DB09256	DB00432
DB09256	DB00480
DB09256	DB00631
DB09256	DB00853
DB09256	DB00928
DB09256	DB01024
DB09256	DB01030
DB09256	DB01101
DB09256	DB01169
DB09256	DB06186
DB09256	DB06809
DB09256	DB06813
DB09256	DB08877
DB09256	DB09570
DB09256	DB00982
